DrugX	DrugXConc	ABX	ABXConc	Strain	Replicate	normAUC	Exp	Strain_name
Diflunisal	640	Doxycycline	0.04	NT5003	1	0.1563429067053218	CG7-1-4	B. fragilis NT
Diflunisal	80	Doxycycline	0.16	NT5003	2	0.005529000054434654	CG7-1-4	B. fragilis NT
Diflunisal	40	Doxycycline	0.16	NT5003	2	0.0047754220230846935	CG7-1-4	B. fragilis NT
Diflunisal	20	Doxycycline	0.16	NT5003	2	8.929580018076929e-4	CG7-1-4	B. fragilis NT
Diflunisal	10	Doxycycline	0.16	NT5003	2	0.004105140807705403	CG7-1-4	B. fragilis NT
Tolfenamic acid	320	Doxycycline	0	NT5074	1	0.018842217832339934	CG7-1-4	P. distasonis
Diflunisal	0	Doxycycline	0.16	NT5003	2	0.001663896800888713	CG7-1-4	B. fragilis NT
Tolfenamic acid	160	Doxycycline	0	NT5074	1	0.12534601814895133	CG7-1-4	P. distasonis
Tolfenamic acid	80	Doxycycline	0	NT5074	1	0.2206530320407541	CG7-1-4	P. distasonis
Tolfenamic acid	40	Doxycycline	0	NT5074	1	0.37439998585418993	CG7-1-4	P. distasonis
Tolfenamic acid	20	Doxycycline	0	NT5074	1	0.5446033480504467	CG7-1-4	P. distasonis
Tolfenamic acid	10	Doxycycline	0	NT5074	1	0.7460694979522515	CG7-1-4	P. distasonis
Tolfenamic acid	5	Doxycycline	0	NT5074	1	0.8858893433787607	CG7-1-4	P. distasonis
Tolfenamic acid	0	Doxycycline	0	NT5074	1	1.1	CG7-1-4	P. distasonis
Tolfenamic acid	320	Doxycycline	0.04	NT5074	1	0.006553472708473373	CG7-1-4	P. distasonis
Tolfenamic acid	160	Doxycycline	0.04	NT5074	1	0.13108076501798843	CG7-1-4	P. distasonis
Tolfenamic acid	80	Doxycycline	0.04	NT5074	1	0.2457771572736136	CG7-1-4	P. distasonis
Tolfenamic acid	40	Doxycycline	0.04	NT5074	1	0.3162327527907133	CG7-1-4	P. distasonis
Tolfenamic acid	20	Doxycycline	0.04	NT5074	1	0.42191706420185454	CG7-1-4	P. distasonis
Tolfenamic acid	10	Doxycycline	0.04	NT5074	1	0.5469908372451155	CG7-1-4	P. distasonis
Tolfenamic acid	5	Doxycycline	0.04	NT5074	1	0.5751189933391093	CG7-1-4	P. distasonis
Tolfenamic acid	0	Doxycycline	0.04	NT5074	1	0.5352486450210341	CG7-1-4	P. distasonis
Tolfenamic acid	320	Doxycycline	0.08	NT5074	1	0.0281641689575807	CG7-1-4	P. distasonis
Tolfenamic acid	160	Doxycycline	0.08	NT5074	1	0.0690908491484124	CG7-1-4	P. distasonis
Tolfenamic acid	80	Doxycycline	0.08	NT5074	1	0.13465443038576919	CG7-1-4	P. distasonis
Tolfenamic acid	40	Doxycycline	0.08	NT5074	1	0.1881557194137377	CG7-1-4	P. distasonis
Tolfenamic acid	20	Doxycycline	0.08	NT5074	1	0.19880663783197197	CG7-1-4	P. distasonis
Tolfenamic acid	10	Doxycycline	0.08	NT5074	1	0.19880640959493448	CG7-1-4	P. distasonis
Tolfenamic acid	5	Doxycycline	0.08	NT5074	1	0.18569863094790243	CG7-1-4	P. distasonis
Tolfenamic acid	0	Doxycycline	0.08	NT5074	1	0.2668051406059761	CG7-1-4	P. distasonis
Tolfenamic acid	320	Doxycycline	0.12	NT5074	1	0.018568756189659162	CG7-1-4	P. distasonis
Tolfenamic acid	160	Doxycycline	0.12	NT5074	1	0.04041659790257686	CG7-1-4	P. distasonis
Tolfenamic acid	80	Doxycycline	0.12	NT5074	1	0.10131461859370143	CG7-1-4	P. distasonis
Tolfenamic acid	40	Doxycycline	0.12	NT5074	1	0.09967640557777248	CG7-1-4	P. distasonis
Tolfenamic acid	20	Doxycycline	0.12	NT5074	1	0.08684133260594118	CG7-1-4	P. distasonis
Tolfenamic acid	10	Doxycycline	0.12	NT5074	1	0.05980605443867657	CG7-1-4	P. distasonis
Tolfenamic acid	5	Doxycycline	0.12	NT5074	1	0.043419174852466366	CG7-1-4	P. distasonis
Tolfenamic acid	0	Doxycycline	0.12	NT5074	1	0.04560524461493801	CG7-1-4	P. distasonis
Tolfenamic acid	320	Doxycycline	0.16	NT5074	1	0.012834540144823074	CG7-1-4	P. distasonis
Tolfenamic acid	160	Doxycycline	0.16	NT5074	1	0.04094584355109607	CG7-1-4	P. distasonis
Tolfenamic acid	80	Doxycycline	0.16	NT5074	1	0.06663307069307375	CG7-1-4	P. distasonis
Diflunisal	640	Doxycycline	0.2	NT5003	2	0.008264266606389703	CG7-1-4	B. fragilis NT
Tolfenamic acid	40	Doxycycline	0.16	NT5074	1	0.03358958601635275	CG7-1-4	P. distasonis
Tolfenamic acid	20	Doxycycline	0.16	NT5074	1	0.0352278727454735	CG7-1-4	P. distasonis
Tolfenamic acid	10	Doxycycline	0.16	NT5074	1	0.058985741768405923	CG7-1-4	P. distasonis
Tolfenamic acid	5	Doxycycline	0.16	NT5074	1	0.021356792457179155	CG7-1-4	P. distasonis
Tolfenamic acid	0	Doxycycline	0.16	NT5074	1	0.02430463478050992	CG7-1-4	P. distasonis
Tolfenamic acid	320	Doxycycline	0.2	NT5074	1	0.02539584288084536	CG7-1-4	P. distasonis
Diflunisal	320	Doxycycline	0.04	NT5003	1	0.25549615085071503	CG7-1-4	B. fragilis NT
Diflunisal	320	Doxycycline	0.2	NT5003	2	0.002962157938390748	CG7-1-4	B. fragilis NT
Tolfenamic acid	160	Doxycycline	0.2	NT5074	1	0.021300610198351538	CG7-1-4	P. distasonis
Tolfenamic acid	80	Doxycycline	0.2	NT5074	1	0.036406841745990785	CG7-1-4	P. distasonis
Tolfenamic acid	40	Doxycycline	0.2	NT5074	1	0.0483361886777804	CG7-1-4	P. distasonis
Tolfenamic acid	20	Doxycycline	0.2	NT5074	1	0.03386204689176917	CG7-1-4	P. distasonis
Tolfenamic acid	10	Doxycycline	0.2	NT5074	1	0.022665963925179163	CG7-1-4	P. distasonis
Tolfenamic acid	5	Doxycycline	0.2	NT5074	1	0.016658360678973968	CG7-1-4	P. distasonis
Tolfenamic acid	0	Doxycycline	0.2	NT5074	1	0.03276988889481982	CG7-1-4	P. distasonis
Diflunisal	160	Doxycycline	0.2	NT5003	2	0.0015596430180330738	CG7-1-4	B. fragilis NT
Tolfenamic acid	320	Doxycycline	0.24	NT5074	1	0.03249556517436655	CG7-1-4	P. distasonis
Tolfenamic acid	160	Doxycycline	0.24	NT5074	1	0.03468177786664265	CG7-1-4	P. distasonis
Tolfenamic acid	80	Doxycycline	0.24	NT5074	1	0.02512374611148346	CG7-1-4	P. distasonis
Tolfenamic acid	40	Doxycycline	0.24	NT5074	1	0.024727399183836662	CG7-1-4	P. distasonis
Tolfenamic acid	20	Doxycycline	0.24	NT5074	1	0.022392802776761162	CG7-1-4	P. distasonis
Tolfenamic acid	10	Doxycycline	0.24	NT5074	1	0.016385048282567018	CG7-1-4	P. distasonis
Tolfenamic acid	5	Doxycycline	0.24	NT5074	1	0.013739478452946994	CG7-1-4	P. distasonis
Tolfenamic acid	0	Doxycycline	0.24	NT5074	1	0.019115839459355445	CG7-1-4	P. distasonis
Diflunisal	80	Doxycycline	0.2	NT5003	2	0.00240453923301383	CG7-1-4	B. fragilis NT
Tolfenamic acid	320	Doxycycline	0.28	NT5074	1	0.021573009009128355	CG7-1-4	P. distasonis
Tolfenamic acid	160	Doxycycline	0.28	NT5074	1	0.04435711495447248	CG7-1-4	P. distasonis
Tolfenamic acid	80	Doxycycline	0.28	NT5074	1	0.03915276828385675	CG7-1-4	P. distasonis
Tolfenamic acid	40	Doxycycline	0.28	NT5074	1	0.018296577061945235	CG7-1-4	P. distasonis
Tolfenamic acid	20	Doxycycline	0.28	NT5074	1	0.021846706533149154	CG7-1-4	P. distasonis
Tolfenamic acid	10	Doxycycline	0.28	NT5074	1	0.0191159145373283	CG7-1-4	P. distasonis
Tolfenamic acid	5	Doxycycline	0.28	NT5074	1	0.033404227247310174	CG7-1-4	P. distasonis
Diflunisal	40	Doxycycline	0.2	NT5003	2	0.002211488281777548	CG7-1-4	B. fragilis NT
Tolfenamic acid	0	Doxycycline	0.28	NT5074	1	0.04915544597889783	CG7-1-4	P. distasonis
Tolfenamic acid	320	Doxycycline	0	NT5074	2	0.010861609935774829	CG7-1-4	P. distasonis
Tolfenamic acid	160	Doxycycline	0	NT5074	2	0.10364891167407381	CG7-1-4	P. distasonis
Tolfenamic acid	80	Doxycycline	0	NT5074	2	0.1800690837198184	CG7-1-4	P. distasonis
Tolfenamic acid	40	Doxycycline	0	NT5074	2	0.30798671358187935	CG7-1-4	P. distasonis
Tolfenamic acid	20	Doxycycline	0	NT5074	2	0.4140157352087061	CG7-1-4	P. distasonis
Diflunisal	20	Doxycycline	0.2	NT5003	2	0.002797167353444982	CG7-1-4	B. fragilis NT
Tolfenamic acid	10	Doxycycline	0	NT5074	2	0.5843972098824816	CG7-1-4	P. distasonis
Tolfenamic acid	5	Doxycycline	0	NT5074	2	0.7074307399368998	CG7-1-4	P. distasonis
Tolfenamic acid	0	Doxycycline	0	NT5074	2	1.1	CG7-1-4	P. distasonis
Tolfenamic acid	320	Doxycycline	0.04	NT5074	2	0.017363382009942394	CG7-1-4	P. distasonis
Tolfenamic acid	160	Doxycycline	0.04	NT5074	2	0.052633825270230576	CG7-1-4	P. distasonis
Tolfenamic acid	80	Doxycycline	0.04	NT5074	2	0.1820478186179323	CG7-1-4	P. distasonis
Diflunisal	10	Doxycycline	0.2	NT5003	2	0.003091731760928932	CG7-1-4	B. fragilis NT
Tolfenamic acid	40	Doxycycline	0.04	NT5074	2	0.2653391773974417	CG7-1-4	P. distasonis
Tolfenamic acid	20	Doxycycline	0.04	NT5074	2	0.33510492151048965	CG7-1-4	P. distasonis
Tolfenamic acid	10	Doxycycline	0.04	NT5074	2	0.46426719754372503	CG7-1-4	P. distasonis
Tolfenamic acid	5	Doxycycline	0.04	NT5074	2	0.5192845215098736	CG7-1-4	P. distasonis
Tolfenamic acid	0	Doxycycline	0.04	NT5074	2	0.4894404001608411	CG7-1-4	P. distasonis
Tolfenamic acid	320	Doxycycline	0.08	NT5074	2	0.030003014132909456	CG7-1-4	P. distasonis
Diflunisal	0	Doxycycline	0.2	NT5003	2	0.0016064575509703207	CG7-1-4	B. fragilis NT
Tolfenamic acid	160	Doxycycline	0.08	NT5074	2	0.040153610595042286	CG7-1-4	P. distasonis
Tolfenamic acid	80	Doxycycline	0.08	NT5074	2	0.11205008016362861	CG7-1-4	P. distasonis
Tolfenamic acid	40	Doxycycline	0.08	NT5074	2	0.15898627688554737	CG7-1-4	P. distasonis
Tolfenamic acid	20	Doxycycline	0.08	NT5074	2	0.163907135353284	CG7-1-4	P. distasonis
Tolfenamic acid	10	Doxycycline	0.08	NT5074	2	0.1672654932709005	CG7-1-4	P. distasonis
Tolfenamic acid	5	Doxycycline	0.08	NT5074	2	0.17011037987113428	CG7-1-4	P. distasonis
Tolfenamic acid	0	Doxycycline	0.08	NT5074	2	0.1332125177406296	CG7-1-4	P. distasonis
Tolfenamic acid	320	Doxycycline	0.12	NT5074	2	0.012451872523407735	CG7-1-4	P. distasonis
Tolfenamic acid	160	Doxycycline	0.12	NT5074	2	0.048021218942753255	CG7-1-4	P. distasonis
Tolfenamic acid	80	Doxycycline	0.12	NT5074	2	0.06836956400723544	CG7-1-4	P. distasonis
Tolfenamic acid	40	Doxycycline	0.12	NT5074	2	0.09984155945318962	CG7-1-4	P. distasonis
Tolfenamic acid	20	Doxycycline	0.12	NT5074	2	0.06457148977701917	CG7-1-4	P. distasonis
Tolfenamic acid	10	Doxycycline	0.12	NT5074	2	0.053176453465357994	CG7-1-4	P. distasonis
Tolfenamic acid	5	Doxycycline	0.12	NT5074	2	0.0478718160969468	CG7-1-4	P. distasonis
Tolfenamic acid	0	Doxycycline	0.12	NT5074	2	0.10065542286082388	CG7-1-4	P. distasonis
Tolfenamic acid	320	Doxycycline	0.16	NT5074	2	0.023065425529252524	CG7-1-4	P. distasonis
Tolfenamic acid	160	Doxycycline	0.16	NT5074	2	0.03323465986502027	CG7-1-4	P. distasonis
Tolfenamic acid	80	Doxycycline	0.16	NT5074	2	0.06755977092039604	CG7-1-4	P. distasonis
Tolfenamic acid	40	Doxycycline	0.16	NT5074	2	0.03852581569957551	CG7-1-4	P. distasonis
Tolfenamic acid	20	Doxycycline	0.16	NT5074	2	0.020347968406165158	CG7-1-4	P. distasonis
Tolfenamic acid	10	Doxycycline	0.16	NT5074	2	0.03174308373809501	CG7-1-4	P. distasonis
Tolfenamic acid	5	Doxycycline	0.16	NT5074	2	0.009845169574479671	CG7-1-4	P. distasonis
Tolfenamic acid	0	Doxycycline	0.16	NT5074	2	0.01112342814783245	CG7-1-4	P. distasonis
Tolfenamic acid	320	Doxycycline	0.2	NT5074	2	0.036083400824997516	CG7-1-4	P. distasonis
Tolfenamic acid	160	Doxycycline	0.2	NT5074	2	0.021878300743205317	CG7-1-4	P. distasonis
Tolfenamic acid	80	Doxycycline	0.2	NT5074	2	0.03432465568925973	CG7-1-4	P. distasonis
Tolfenamic acid	40	Doxycycline	0.2	NT5074	2	0.01934152550815107	CG7-1-4	P. distasonis
Tolfenamic acid	20	Doxycycline	0.2	NT5074	2	0.006016528263425923	CG7-1-4	P. distasonis
Diflunisal	160	Doxycycline	0.04	NT5003	1	0.27311194546365336	CG7-1-4	B. fragilis NT
Tolfenamic acid	10	Doxycycline	0.2	NT5074	2	0.021161682362250734	CG7-1-4	P. distasonis
Tolfenamic acid	5	Doxycycline	0.2	NT5074	2	0.008024397674109373	CG7-1-4	P. distasonis
Tolfenamic acid	0	Doxycycline	0.2	NT5074	2	0.020122768181670064	CG7-1-4	P. distasonis
Tolfenamic acid	320	Doxycycline	0.24	NT5074	2	0.011394815162427185	CG7-1-4	P. distasonis
Tolfenamic acid	160	Doxycycline	0.24	NT5074	2	0.02441765450693406	CG7-1-4	P. distasonis
Tolfenamic acid	80	Doxycycline	0.24	NT5074	2	0.023700300125073993	CG7-1-4	P. distasonis
Diflunisal	640	Doxycycline	0.24	NT5003	2	7.066000712992698e-4	CG7-1-4	B. fragilis NT
Tolfenamic acid	40	Doxycycline	0.24	NT5074	2	0.01329687520540024	CG7-1-4	P. distasonis
Tolfenamic acid	20	Doxycycline	0.24	NT5074	2	0.007055452902521971	CG7-1-4	P. distasonis
Tolfenamic acid	10	Doxycycline	0.24	NT5074	2	0.007053966540920266	CG7-1-4	P. distasonis
Tolfenamic acid	5	Doxycycline	0.24	NT5074	2	0.008681767313006036	CG7-1-4	P. distasonis
Tolfenamic acid	0	Doxycycline	0.24	NT5074	2	0.021165988481734982	CG7-1-4	P. distasonis
Tolfenamic acid	320	Doxycycline	0.28	NT5074	2	0.0062398054957802105	CG7-1-4	P. distasonis
Diflunisal	320	Doxycycline	0.24	NT5003	2	0.0024567758604608853	CG7-1-4	B. fragilis NT
Tolfenamic acid	160	Doxycycline	0.28	NT5074	2	0.025502673745247464	CG7-1-4	P. distasonis
Tolfenamic acid	80	Doxycycline	0.28	NT5074	2	0.03214534690789045	CG7-1-4	P. distasonis
Tolfenamic acid	40	Doxycycline	0.28	NT5074	2	0.016278584463608217	CG7-1-4	P. distasonis
Tolfenamic acid	20	Doxycycline	0.28	NT5074	2	0.01003832826182895	CG7-1-4	P. distasonis
Tolfenamic acid	10	Doxycycline	0.28	NT5074	2	0.006782656557342518	CG7-1-4	P. distasonis
Tolfenamic acid	5	Doxycycline	0.28	NT5074	2	0.020890440730379635	CG7-1-4	P. distasonis
Tolfenamic acid	0	Doxycycline	0.28	NT5074	2	0.011903524095514212	CG7-1-4	P. distasonis
Diflunisal	160	Doxycycline	0.24	NT5003	2	0.0011974508177369607	CG7-1-4	B. fragilis NT
Diflunisal	80	Doxycycline	0.24	NT5003	2	8.332227691393068e-4	CG7-1-4	B. fragilis NT
Diflunisal	40	Doxycycline	0.24	NT5003	2	0.0023968020820861863	CG7-1-4	B. fragilis NT
Diflunisal	20	Doxycycline	0.24	NT5003	2	0.0023769743500990427	CG7-1-4	B. fragilis NT
Diflunisal	10	Doxycycline	0.24	NT5003	2	0.0013648670201124712	CG7-1-4	B. fragilis NT
Diflunisal	0	Doxycycline	0.24	NT5003	2	4.147411777678603e-4	CG7-1-4	B. fragilis NT
Diflunisal	80	Doxycycline	0.04	NT5003	1	0.3777709438778194	CG7-1-4	B. fragilis NT
Diflunisal	640	Doxycycline	0.28	NT5003	2	0.004480160170753616	CG7-1-4	B. fragilis NT
Diflunisal	320	Doxycycline	0.28	NT5003	2	0.00526527151686923	CG7-1-4	B. fragilis NT
Diflunisal	160	Doxycycline	0.28	NT5003	2	0.00354535336409351	CG7-1-4	B. fragilis NT
Diflunisal	80	Doxycycline	0.28	NT5003	2	0.0022757872636341874	CG7-1-4	B. fragilis NT
Diflunisal	40	Doxycycline	0.28	NT5003	2	0.002043082562807563	CG7-1-4	B. fragilis NT
Diflunisal	20	Doxycycline	0.28	NT5003	2	0.004538024530516437	CG7-1-4	B. fragilis NT
Diflunisal	10	Doxycycline	0.28	NT5003	2	0.004460809669662248	CG7-1-4	B. fragilis NT
Diflunisal	40	Doxycycline	0.04	NT5003	1	0.3351539106729876	CG7-1-4	B. fragilis NT
Diflunisal	0	Doxycycline	0.28	NT5003	2	0.008431456638051902	CG7-1-4	B. fragilis NT
Tolfenamic acid	320	Doxycycline	0	NT5019	1	0.014208523110452401	CG7-1-4	P. copri
Tolfenamic acid	160	Doxycycline	0	NT5019	1	0.013870207066591415	CG7-1-4	P. copri
Tolfenamic acid	80	Doxycycline	0	NT5019	1	0.01860625749704612	CG7-1-4	P. copri
Tolfenamic acid	40	Doxycycline	0	NT5019	1	0.07158388312008276	CG7-1-4	P. copri
Tolfenamic acid	20	Doxycycline	0	NT5019	1	0.3665019843354019	CG7-1-4	P. copri
Tolfenamic acid	10	Doxycycline	0	NT5019	1	0.5957464853093007	CG7-1-4	P. copri
Tolfenamic acid	5	Doxycycline	0	NT5019	1	0.7181195458003676	CG7-1-4	P. copri
Tolfenamic acid	0	Doxycycline	0	NT5019	1	0.7808889766424159	CG7-1-4	P. copri
Tolfenamic acid	320	Doxycycline	1.25	NT5019	1	0.009610750328149875	CG7-1-4	P. copri
Tolfenamic acid	160	Doxycycline	1.25	NT5019	1	0.018605692101932723	CG7-1-4	P. copri
Tolfenamic acid	80	Doxycycline	1.25	NT5019	1	0.011502369959182912	CG7-1-4	P. copri
Tolfenamic acid	40	Doxycycline	1.25	NT5019	1	0.09438629418650528	CG7-1-4	P. copri
Tolfenamic acid	20	Doxycycline	1.25	NT5019	1	0.43769313436958185	CG7-1-4	P. copri
Tolfenamic acid	10	Doxycycline	1.25	NT5019	1	0.6938334152252591	CG7-1-4	P. copri
Tolfenamic acid	5	Doxycycline	1.25	NT5019	1	0.7726956237001276	CG7-1-4	P. copri
Tolfenamic acid	0	Doxycycline	1.25	NT5019	1	0.7304129524349585	CG7-1-4	P. copri
Tolfenamic acid	320	Doxycycline	2.5	NT5019	1	0.020635588817301626	CG7-1-4	P. copri
Tolfenamic acid	160	Doxycycline	2.5	NT5019	1	0.01048667108608226	CG7-1-4	P. copri
Tolfenamic acid	80	Doxycycline	2.5	NT5019	1	0.01691486363712074	CG7-1-4	P. copri
Tolfenamic acid	40	Doxycycline	2.5	NT5019	1	0.04151072117771814	CG7-1-4	P. copri
Tolfenamic acid	20	Doxycycline	2.5	NT5019	1	0.3712576102317287	CG7-1-4	P. copri
Tolfenamic acid	10	Doxycycline	2.5	NT5019	1	0.45519578669821287	CG7-1-4	P. copri
Tolfenamic acid	5	Doxycycline	2.5	NT5019	1	0.5805305013506201	CG7-1-4	P. copri
Tolfenamic acid	0	Doxycycline	2.5	NT5019	1	0.6041753295662812	CG7-1-4	P. copri
Tolfenamic acid	320	Doxycycline	3.75	NT5019	1	0.016575889750538354	CG7-1-4	P. copri
Tolfenamic acid	160	Doxycycline	3.75	NT5019	1	0.018944384474735863	CG7-1-4	P. copri
Tolfenamic acid	80	Doxycycline	3.75	NT5019	1	0.008119116620085597	CG7-1-4	P. copri
Tolfenamic acid	40	Doxycycline	3.75	NT5019	1	0.07002874274484375	CG7-1-4	P. copri
Tolfenamic acid	20	Doxycycline	3.75	NT5019	1	0.2025313537939094	CG7-1-4	P. copri
Tolfenamic acid	10	Doxycycline	3.75	NT5019	1	0.2921357618538405	CG7-1-4	P. copri
Tolfenamic acid	5	Doxycycline	3.75	NT5019	1	0.3596121932414478	CG7-1-4	P. copri
Tolfenamic acid	0	Doxycycline	3.75	NT5019	1	0.36167136832958	CG7-1-4	P. copri
Tolfenamic acid	320	Doxycycline	6.25	NT5019	1	0.017162605029519624	CG7-1-4	P. copri
Tolfenamic acid	160	Doxycycline	6.25	NT5019	1	0.014546182665156917	CG7-1-4	P. copri
Tolfenamic acid	80	Doxycycline	6.25	NT5019	1	0.02469585237747793	CG7-1-4	P. copri
Tolfenamic acid	40	Doxycycline	6.25	NT5019	1	0.04325349520460955	CG7-1-4	P. copri
Tolfenamic acid	20	Doxycycline	6.25	NT5019	1	0.06563156349339504	CG7-1-4	P. copri
Tolfenamic acid	10	Doxycycline	6.25	NT5019	1	0.04208722085944932	CG7-1-4	P. copri
Tolfenamic acid	5	Doxycycline	6.25	NT5019	1	0.05759609694814724	CG7-1-4	P. copri
Tolfenamic acid	0	Doxycycline	6.25	NT5019	1	0.033156607777864645	CG7-1-4	P. copri
Tolfenamic acid	320	Doxycycline	5	NT5019	1	0.015223094012069487	CG7-1-4	P. copri
Tolfenamic acid	160	Doxycycline	5	NT5019	1	0.014884873346849455	CG7-1-4	P. copri
Tolfenamic acid	80	Doxycycline	5	NT5019	1	0.03180011410198429	CG7-1-4	P. copri
Tolfenamic acid	40	Doxycycline	5	NT5019	1	0.037938539340318406	CG7-1-4	P. copri
Tolfenamic acid	20	Doxycycline	5	NT5019	1	0.09408774334594831	CG7-1-4	P. copri
Tolfenamic acid	10	Doxycycline	5	NT5019	1	0.13768992482238818	CG7-1-4	P. copri
Tolfenamic acid	5	Doxycycline	5	NT5019	1	0.14294826905357966	CG7-1-4	P. copri
Tolfenamic acid	0	Doxycycline	5	NT5019	1	0.16360232163267188	CG7-1-4	P. copri
Tolfenamic acid	320	Doxycycline	7.5	NT5019	1	0.011839841123822263	CG7-1-4	P. copri
Tolfenamic acid	160	Doxycycline	7.5	NT5019	1	0.008795654682393364	CG7-1-4	P. copri
Tolfenamic acid	80	Doxycycline	7.5	NT5019	1	0.02643177968315481	CG7-1-4	P. copri
Tolfenamic acid	40	Doxycycline	7.5	NT5019	1	0.026026451257935013	CG7-1-4	P. copri
Tolfenamic acid	20	Doxycycline	7.5	NT5019	1	0.04025906222836338	CG7-1-4	P. copri
Diflunisal	20	Doxycycline	0.04	NT5003	1	0.3171217919232659	CG7-1-4	B. fragilis NT
Tolfenamic acid	10	Doxycycline	7.5	NT5019	1	0.04195073602358539	CG7-1-4	P. copri
Tolfenamic acid	5	Doxycycline	7.5	NT5019	1	0.04059728142806694	CG7-1-4	P. copri
Tolfenamic acid	0	Doxycycline	7.5	NT5019	1	0.020124374562993434	CG7-1-4	P. copri
Tolfenamic acid	320	Doxycycline	8.75	NT5019	1	0.2236237593365536	CG7-1-4	P. copri
Tolfenamic acid	160	Doxycycline	8.75	NT5019	1	0.0050743671510982006	CG7-1-4	P. copri
Tolfenamic acid	80	Doxycycline	8.75	NT5019	1	0.018342114688834486	CG7-1-4	P. copri
Tolfenamic acid	40	Doxycycline	8.75	NT5019	1	0.01769536256600521	CG7-1-4	P. copri
Tolfenamic acid	20	Doxycycline	8.75	NT5019	1	0.030786013555061813	CG7-1-4	P. copri
Tolfenamic acid	10	Doxycycline	8.75	NT5019	1	0.02875611424654377	CG7-1-4	P. copri
Tolfenamic acid	5	Doxycycline	8.75	NT5019	1	0.029433129766210955	CG7-1-4	P. copri
Tolfenamic acid	0	Doxycycline	8.75	NT5019	1	0.0358611315599676	CG7-1-4	P. copri
Tolfenamic acid	320	Doxycycline	0	NT5019	2	0.012132726694124941	CG7-1-4	P. copri
Tolfenamic acid	160	Doxycycline	0	NT5019	2	0	CG7-1-4	P. copri
Tolfenamic acid	80	Doxycycline	0	NT5019	2	0.006557699536570274	CG7-1-4	P. copri
Tolfenamic acid	40	Doxycycline	0	NT5019	2	0.03008127256797359	CG7-1-4	P. copri
Tolfenamic acid	20	Doxycycline	0	NT5019	2	0.21285829505353643	CG7-1-4	P. copri
Tolfenamic acid	10	Doxycycline	0	NT5019	2	0.45188878646456304	CG7-1-4	P. copri
Tolfenamic acid	5	Doxycycline	0	NT5019	2	0.6047870054732444	CG7-1-4	P. copri
Tolfenamic acid	0	Doxycycline	0	NT5019	2	0.6255202283009568	CG7-1-4	P. copri
Tolfenamic acid	320	Doxycycline	1.25	NT5019	2	0.017378740569937403	CG7-1-4	P. copri
Tolfenamic acid	160	Doxycycline	1.25	NT5019	2	0.013115399510138407	CG7-1-4	P. copri
Tolfenamic acid	80	Doxycycline	1.25	NT5019	2	0.10985094623793734	CG7-1-4	P. copri
Tolfenamic acid	40	Doxycycline	1.25	NT5019	2	0.0419004801257542	CG7-1-4	P. copri
Tolfenamic acid	20	Doxycycline	1.25	NT5019	2	0.5008945372316129	CG7-1-4	P. copri
Tolfenamic acid	10	Doxycycline	1.25	NT5019	2	0.6018364169166601	CG7-1-4	P. copri
Tolfenamic acid	5	Doxycycline	1.25	NT5019	2	0.6588818531216718	CG7-1-4	P. copri
Tolfenamic acid	0	Doxycycline	1.25	NT5019	2	0.6548063630079233	CG7-1-4	P. copri
Tolfenamic acid	320	Doxycycline	2.5	NT5019	2	0.021007653955489983	CG7-1-4	P. copri
Tolfenamic acid	160	Doxycycline	2.5	NT5019	2	0.01934695837079904	CG7-1-4	P. copri
Tolfenamic acid	80	Doxycycline	2.5	NT5019	2	0.019084425170437135	CG7-1-4	P. copri
Tolfenamic acid	40	Doxycycline	2.5	NT5019	2	0.04405084735564556	CG7-1-4	P. copri
Tolfenamic acid	20	Doxycycline	2.5	NT5019	2	0.3215067678915187	CG7-1-4	P. copri
Tolfenamic acid	10	Doxycycline	2.5	NT5019	2	0.3998794680880626	CG7-1-4	P. copri
Tolfenamic acid	5	Doxycycline	2.5	NT5019	2	0.6067785694990843	CG7-1-4	P. copri
Tolfenamic acid	0	Doxycycline	2.5	NT5019	2	0.5014059233462829	CG7-1-4	P. copri
Tolfenamic acid	320	Doxycycline	3.75	NT5019	2	0.010820041040945022	CG7-1-4	P. copri
Tolfenamic acid	160	Doxycycline	3.75	NT5019	2	0.012131909959202028	CG7-1-4	P. copri
Tolfenamic acid	80	Doxycycline	3.75	NT5019	2	0.016962687816207862	CG7-1-4	P. copri
Tolfenamic acid	40	Doxycycline	3.75	NT5019	2	0.059367139565203265	CG7-1-4	P. copri
Tolfenamic acid	20	Doxycycline	3.75	NT5019	2	0.14411183724690552	CG7-1-4	P. copri
Tolfenamic acid	10	Doxycycline	3.75	NT5019	2	0.20908274345000102	CG7-1-4	P. copri
Tolfenamic acid	5	Doxycycline	3.75	NT5019	2	0.2315792895212178	CG7-1-4	P. copri
Tolfenamic acid	0	Doxycycline	3.75	NT5019	2	0.29407077317445124	CG7-1-4	P. copri
Tolfenamic acid	320	Doxycycline	6.25	NT5019	2	0.010492392735983406	CG7-1-4	P. copri
Tolfenamic acid	160	Doxycycline	6.25	NT5019	2	0.02822050691033707	CG7-1-4	P. copri
Tolfenamic acid	80	Doxycycline	6.25	NT5019	2	0.021105833750646126	CG7-1-4	P. copri
Tolfenamic acid	40	Doxycycline	6.25	NT5019	2	0.01908824445781708	CG7-1-4	P. copri
Tolfenamic acid	20	Doxycycline	6.25	NT5019	2	0.05297554978536996	CG7-1-4	P. copri
